,target_id,length,eff_length,est_counts,tpm,strain_name_x,gene_name,taxonomy
613,Aazo_0867-NC_014248,265,215.0,0.0,0.0,'Nostoc azollae' 0708,rod shape-determining protein MreC; K03570 rod shape-determining protein MreC,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
614,Aazo_0868-NC_014248,211,161.0,0.0,0.0,'Nostoc azollae' 0708,rod shape-determining protein MreD,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
615,Aazo_0869-NC_014248,375,325.0,0.0,0.0,'Nostoc azollae' 0708,riboflavin biosynthesis protein RibD (EC:1.1.1.193 3.5.4.26); K11752 diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
616,Aazo_0870-NC_014248,72,22.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
617,Aazo_0873-NC_014248,143,93.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
618,Aazo_0878-NC_014248,257,207.0,0.0,0.0,'Nostoc azollae' 0708,carbonic anhydrase; K01673 carbonic anhydrase [EC:4.2.1.1],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
619,Aazo_0879-NC_014248,79,29.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
620,Aazo_0882-NC_014248,69,19.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
621,Aazo_0883-NC_014248,79,29.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
622,Aazo_0884-NC_014248,242,192.0,0.0,0.0,'Nostoc azollae' 0708,ABC transporter-like protein protein; K11958 neutral amino acid transport system ATP-binding protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
623,Aazo_0885-NC_014248,75,25.0,0.0,0.0,'Nostoc azollae' 0708,4Fe-4S ferredoxin iron-sulfur-binding domain-containing protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
624,Aazo_0886-NC_014248,404,354.0,0.0,0.0,'Nostoc azollae' 0708,histidyl-tRNA synthetase 2 (EC:6.1.1.21); K02502 ATP phosphoribosyltransferase regulatory subunit,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
625,Aazo_0887-NC_014248,306,256.0,0.0,0.0,'Nostoc azollae' 0708,heat shock protein DnaJ domain-containing protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
626,Aazo_0888-NC_014248,269,219.0,0.0,0.0,'Nostoc azollae' 0708,inositol monophosphatase; K01092 myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
627,Aazo_0889-NC_014248,197,147.0,0.0,0.0,'Nostoc azollae' 0708,nuclease; K01174 micrococcal nuclease [EC:3.1.31.1],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
628,Aazo_0890-NC_014248,122,72.0,0.0,0.0,'Nostoc azollae' 0708,(2Fe-2S) ferredoxin; K02639 ferredoxin,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
629,Aazo_0891-NC_014248,74,24.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
630,Aazo_0892-NC_014248,344,294.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
631,Aazo_0894-NC_014248,111,61.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
632,Aazo_0895-NC_014248,223,173.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
633,Aazo_0896-NC_014248,216,166.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
634,Aazo_0897-NC_014248,45,1.0015,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
635,Aazo_0899-NC_014248,61,11.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
636,Aazo_0901-NC_014248,141,91.0,0.0,0.0,'Nostoc azollae' 0708,putative MerR family transcriptional regulator,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
637,Aazo_0902-NC_014248,181,131.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
638,Aazo_0903-NC_014248,183,133.0,0.0,0.0,'Nostoc azollae' 0708,pantetheine-phosphate adenylyltransferase (EC:2.7.7.3); K00954 pantetheine-phosphate adenylyltransferase [EC:2.7.7.3],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
639,Aazo_0904-NC_014248,293,243.0,0.0,0.0,'Nostoc azollae' 0708,prolipoprotein diacylglyceryl transferase; K13292 phosphatidylglycerol:prolipoprotein diacylglycerol transferase [EC:2.-.-.-],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
640,Aazo_0905-NC_014248,269,219.0,0.0,0.0,'Nostoc azollae' 0708,precorrin-4 C11-methyltransferase (EC:2.1.1.133); K05936 precorrin-4 C11-methyltransferase [EC:2.1.1.133],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
641,Aazo_0906-NC_014248,356,306.0,0.0,0.0,'Nostoc azollae' 0708,"radical SAM enzyme, Cfr family; K06941 ribosomal RNA large subunit methyltransferase N [EC:2.1.1.-]",Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
642,Aazo_0909-NC_014248,625,575.0,0.0,0.0,'Nostoc azollae' 0708,excinuclease ABC subunit C; K03703 excinuclease ABC subunit C,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
643,Aazo_0910-NC_014248,43,1.0002,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
644,Aazo_0911-NC_014248,400,350.0,0.0,0.0,'Nostoc azollae' 0708,class I/II aminotransferase,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
645,Aazo_0912-NC_014248,111,61.0,0.0,0.0,'Nostoc azollae' 0708,thioredoxin domain-containing protein; K03671 thioredoxin 1,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
646,Aazo_0913-NC_014248,256,206.0,0.0,0.0,'Nostoc azollae' 0708,phage shock protein A; K03969 phage shock protein A,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
647,Aazo_0914-NC_014248,246,196.0,0.0,0.0,'Nostoc azollae' 0708,phage shock protein A; K03969 phage shock protein A,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
648,Aazo_0915-NC_014248,391,341.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
649,Aazo_0916-NC_014248,185,135.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
650,Aazo_0917-NC_014248,74,24.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
651,Aazo_0918-NC_014248,104,54.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
652,Aazo_0919-NC_014248,277,227.0,0.0,0.0,'Nostoc azollae' 0708,naphthoate synthase; K01661 naphthoate synthase [EC:4.1.3.36],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
653,Aazo_0920-NC_014248,577,527.0,0.0,0.0,'Nostoc azollae' 0708,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylic acid synthase/2-oxoglutarate decarboxylase; K02551 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]",Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
654,Aazo_0921-NC_014248,119,69.0,0.0,0.0,'Nostoc azollae' 0708,dihydroneopterin aldolase; K01633 dihydroneopterin aldolase [EC:4.1.2.25],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
655,Aazo_0922-NC_014248,292,242.0,0.0,0.0,'Nostoc azollae' 0708,glycyl-tRNA synthetase subunit alpha (EC:6.1.1.14); K01878 glycyl-tRNA synthetase alpha chain [EC:6.1.1.14],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
656,Aazo_0924-NC_014248,792,742.0,0.0,0.0,'Nostoc azollae' 0708,comEC/Rec2-like protein; K02238 competence protein ComEC,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
657,Aazo_0925-NC_014248,118,68.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
658,Aazo_0927-NC_014248,553,503.0,0.0,0.0,'Nostoc azollae' 0708,"serine/threonine protein kinase; K08884 serine/threonine protein kinase, bacterial [EC:2.7.11.1]",Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
659,Aazo_0928-NC_014248,668,618.0,0.0,0.0,'Nostoc azollae' 0708,surface antigen (D15); K07277 outer membrane protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
660,Aazo_0929-NC_014248,446,396.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
661,Aazo_0930-NC_014248,240,190.0,0.0,0.0,'Nostoc azollae' 0708,LuxR family two component transcriptional regulator,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
662,Aazo_0931-NC_014248,446,396.0,0.0,0.0,'Nostoc azollae' 0708,response regulator receiver sensor signal transduction histidine kinase,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
663,Aazo_0932-NC_014248,374,324.0,0.0,0.0,'Nostoc azollae' 0708,response regulator receiver sensor signal transduction histidine kinase,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
664,Aazo_0933-NC_014248,152,102.0,0.0,0.0,'Nostoc azollae' 0708,response regulator receiver protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
665,Aazo_0934-NC_014248,55,5.00001,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
666,Aazo_0936-NC_014248,151,101.0,0.0,0.0,'Nostoc azollae' 0708,transposase IS4 family protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
667,Aazo_0941-NC_014248,90,40.0,0.0,0.0,'Nostoc azollae' 0708,transglycosylase-associated protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
668,Aazo_0942-NC_014248,255,205.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
669,Aazo_0943-NC_014248,169,119.0,0.0,0.0,'Nostoc azollae' 0708,ferritin Dps family protein; K04047 starvation-inducible DNA-binding protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
670,Aazo_0944-NC_014248,123,73.0,0.0,0.0,'Nostoc azollae' 0708,low temperature-induced protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
671,Aazo_0945-NC_014248,85,35.0,0.0,0.0,'Nostoc azollae' 0708,peptidoglycan-binding LysM,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
672,Aazo_0947-NC_014248,170,120.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
673,Aazo_0949-NC_014248,54,4.00054,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
674,Aazo_0950-NC_014248,53,3.0139,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
675,Aazo_0951-NC_014248,79,29.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
676,Aazo_0953-NC_014248,111,61.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
677,Aazo_0954-NC_014248,677,627.0,0.0,0.0,'Nostoc azollae' 0708,GAF sensor signal transduction histidine kinase,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
678,Aazo_0955-NC_014248,191,141.0,0.0,0.0,'Nostoc azollae' 0708,cyclase/dehydrase,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
679,Aazo_0956-NC_014248,639,589.0,0.0,0.0,'Nostoc azollae' 0708,sodium/hydrogen exchanger,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
680,Aazo_0957-NC_014248,41,1.00003,0.0,0.0,'Nostoc azollae' 0708,cytochrome b/b6-like protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
681,Aazo_0958-NC_014248,465,415.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
682,Aazo_0959-NC_014248,125,75.0,0.0,0.0,'Nostoc azollae' 0708,cytochrome c class I; K08906 cytochrome c6,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
683,Aazo_0960-NC_014248,139,89.0,0.0,0.0,'Nostoc azollae' 0708,plastocyanin; K02638 plastocyanin,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
684,Aazo_0961-NC_014248,163,113.0,0.0,0.0,'Nostoc azollae' 0708,cytochrome c-550; K02720 photosystem II cytochrome c550,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
685,Aazo_0968-NC_014248,468,418.0,0.0,0.0,'Nostoc azollae' 0708,MFS transporter,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
686,Aazo_0969-NC_014248,317,267.0,0.0,0.0,'Nostoc azollae' 0708,acetyl-CoA carboxylase carboxyl transferase subunit beta; K01963 acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
687,Aazo_0970-NC_014248,273,223.0,0.0,0.0,'Nostoc azollae' 0708,prepilin peptidase (EC:3.4.23.43); K02654 leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
688,Aazo_0971-NC_014248,86,36.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
689,Aazo_0972-NC_014248,362,312.0,0.0,0.0,'Nostoc azollae' 0708,3-isopropylmalate dehydrogenase (EC:1.1.1.85); K00052 3-isopropylmalate dehydrogenase [EC:1.1.1.85],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
690,Aazo_0975-NC_014248,389,339.0,0.0,0.0,'Nostoc azollae' 0708,phosphoribosylglycinamide formyltransferase 2; K08289 phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
691,Aazo_0979-NC_014248,253,203.0,0.0,0.0,'Nostoc azollae' 0708,phosphoesterase PA-phosphatase-like protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
692,Aazo_0981-NC_014248,59,9.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
693,Aazo_0984-NC_014248,102,52.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
694,Aazo_0990-NC_014248,195,145.0,0.0,0.0,'Nostoc azollae' 0708,putative Crp/Fnr family transcriptional regulator,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
695,Aazo_0992-NC_014248,216,166.0,0.0,0.0,'Nostoc azollae' 0708,uracil phosphoribosyltransferase; K00761 uracil phosphoribosyltransferase [EC:2.4.2.9],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
696,Aazo_0993-NC_014248,114,64.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
697,Aazo_0994-NC_014248,92,42.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein; K02221 YggT family protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
698,Aazo_0995-NC_014248,143,93.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
699,Aazo_0996-NC_014248,107,57.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
700,Aazo_0997-NC_014248,260,210.0,0.0,0.0,'Nostoc azollae' 0708,ABC transporter-like protein protein; K02065 putative ABC transport system ATP-binding protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
701,Aazo_0998-NC_014248,470,420.0,0.0,0.0,'Nostoc azollae' 0708,mammalian cell entry related domain-containing protein; K02067 putative ABC transport system substrate-binding protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
702,Aazo_0999-NC_014248,98,48.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
703,Aazo_1000-NC_014248,815,765.0,0.0,0.0,'Nostoc azollae' 0708,ATPase AAA-2 domain-containing protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
704,Aazo_1001-NC_014248,54,4.00054,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
705,Aazo_1002-NC_014248,199,149.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
706,Aazo_1003-NC_014248,319,269.0,0.0,0.0,'Nostoc azollae' 0708,aldo/keto reductase,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
707,Aazo_1007-NC_014248,351,301.0,0.0,0.0,'Nostoc azollae' 0708,alcohol dehydrogenase GroES domain-containing protein; K00008 L-iditol 2-dehydrogenase [EC:1.1.1.14],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
708,Aazo_1008-NC_014248,203,153.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
709,Aazo_1009-NC_014248,123,73.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
710,Aazo_1010-NC_014248,181,131.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
711,Aazo_1011-NC_014248,67,17.0,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
712,Aazo_1014-NC_014248,1375,1325.0,0.0,0.0,'Nostoc azollae' 0708,DNA-directed RNA polymerase subunit beta''; K03046 DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
713,Aazo_1015-NC_014248,625,575.0,0.0,0.0,'Nostoc azollae' 0708,DNA-directed RNA polymerase subuint gamma; K03046 DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
714,Aazo_1016-NC_014248,1122,1072.0,0.0,0.0,'Nostoc azollae' 0708,DNA-directed RNA polymerase subunit beta (EC:2.7.7.6); K03043 DNA-directed RNA polymerase subunit beta [EC:2.7.7.6],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
715,Aazo_1017-NC_014248,47,1.01108,0.0,0.0,'Nostoc azollae' 0708,hypothetical protein,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
716,Aazo_1018-NC_014248,261,211.0,0.0,0.0,'Nostoc azollae' 0708,TatD family hydrolase; K03424 TatD DNase family protein [EC:3.1.21.-],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
717,Aazo_1019-NC_014248,116,66.0,0.0,0.0,'Nostoc azollae' 0708,30S ribosomal protein S20; K02968 small subunit ribosomal protein S20,Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
718,Aazo_1020-NC_014248,441,391.0,0.0,0.0,'Nostoc azollae' 0708,histidinol dehydrogenase (EC:1.1.1.23); K00013 histidinol dehydrogenase [EC:1.1.1.23],Bacteria;Cyanobacteria;Cyanobacteria_X;SubsectionIV;FamilyIV_I;Nostoc;'Nostoc azollae' 0708
