target_id	length	eff_length	est_counts	tpm
GCWU000182_01369-NZ_ACIN02000011	259	209	0	0
GCWU000182_01370-NZ_ACIN02000011	532	482	0	0
GCWU000182_01371-NZ_ACIN02000011	153	103	0	0
GCWU000182_01372-NZ_ACIN02000011	944	894	0	0
GCWU000182_01373-NZ_ACIN02000011	345	295	0	0
GCWU000182_01374-NZ_ACIN02000011	45	1.0015	0	0
GCWU000182_01375-NZ_ACIN02000011	80	30	0	0
GCWU000182_01376-NZ_ACIN02000011	331	281	0	0
GCWU000182_01377-NZ_ACIN02000011	347	297	0	0
GCWU000182_01378-NZ_ACIN02000011	345	295	0	0
GCWU000182_01379-NZ_ACIN02000011	500	450	0	0
GCWU000182_01380-NZ_ACIN02000011	249	199	0	0
GCWU000182_01381-NZ_ACIN02000011	260	210	0	0
GCWU000182_01382-NZ_ACIN02000011	266	216	0	0
GCWU000182_01383-NZ_ACIN02000011	266	216	0	0
GCWU000182_01384-NZ_ACIN02000011	356	306	0	0
GCWU000182_01385-NZ_ACIN02000011	107	57	0	0
GCWU000182_01386-NZ_ACIN02000011	490	440	0	0
GCWU000182_01387-NZ_ACIN02000011	277	227	0	0
GCWU000182_01388-NZ_ACIN02000011	329	279	0	0
GCWU000182_01389-NZ_ACIN02000011	216	166	0	0
GCWU000182_01390-NZ_ACIN02000011	48	1.02996	0	0
GCWU000182_01391-NZ_ACIN02000011	344	294	0	0
GCWU000182_01392-NZ_ACIN02000011	335	285	0	0
GCWU000182_01393-NZ_ACIN02000011	181	131	0	0
GCWU000182_01394-NZ_ACIN02000011	269	219	0	0
GCWU000182_01395-NZ_ACIN02000011	573	523	0	0
GCWU000182_01396-NZ_ACIN02000011	585	535	0	0
GCWU000182_01397-NZ_ACIN02000011	569	519	0	0
GCWU000182_01398-NZ_ACIN02000011	756	706	0	0
GCWU000182_01399-NZ_ACIN02000011	511	461	0	0
GCWU000182_01400-NZ_ACIN02000011	73	23	0	0
GCWU000182_01401-NZ_ACIN02000011	289	239	0	0
GCWU000182_01402-NZ_ACIN02000011	109	59	0	0
GCWU000182_01403-NZ_ACIN02000011	505	455	0	0
GCWU000182_01404-NZ_ACIN02000011	618	568	0	0
GCWU000182_01405-NZ_ACIN02000011	105	55	0	0
GCWU000182_01406-NZ_ACIN02000011	110	60	0	0
GCWU000182_01407-NZ_ACIN02000011	43	1.0002	0	0
GCWU000182_01408-NZ_ACIN02000011	183	133	0	0
GCWU000182_01409-NZ_ACIN02000011	83	33	0	0
GCWU000182_01410-NZ_ACIN02000011	77	27	0	0
GCWU000182_01411-NZ_ACIN02000011	585	535	0	0
GCWU000182_01412-NZ_ACIN02000011	75	25	0	0
GCWU000182_01413-NZ_ACIN02000011	521	471	0	0
GCWU000182_01414-NZ_ACIN02000011	313	263	0	0
GCWU000182_01415-NZ_ACIN02000011	313	263	0	0
GCWU000182_01416-NZ_ACIN02000011	318	268	0	0
GCWU000182_01417-NZ_ACIN02000011	300	250	0	0
GCWU000182_01418-NZ_ACIN02000011	282	232	0	0
GCWU000182_01419-NZ_ACIN02000011	312	262	0	0
GCWU000182_01420-NZ_ACIN02000011	1160	1110	0	0
GCWU000182_01421-NZ_ACIN02000011	324	274	0	0
GCWU000182_01422-NZ_ACIN02000011	296	246	0	0
GCWU000182_01423-NZ_ACIN02000011	78	28	0	0
GCWU000182_01424-NZ_ACIN02000011	292	242	0	0
GCWU000182_01425-NZ_ACIN02000011	308	258	0	0
GCWU000182_01426-NZ_ACIN02000011	508	458	0	0
GCWU000182_01427-NZ_ACIN02000011	308	258	0	0
GCWU000182_01428-NZ_ACIN02000011	511	461	0	0
GCWU000182_01429-NZ_ACIN02000011	74	24	0	0
GCWU000182_01430-NZ_ACIN02000011	48	1.02996	0	0
GCWU000182_01431-NZ_ACIN02000011	131	81	0	0
GCWU000182_01432-NZ_ACIN02000011	219	169	0	0
GCWU000182_01433-NZ_ACIN02000011	457	407	0	0
GCWU000182_01434-NZ_ACIN02000011	589	539	0	0
GCWU000182_01435-NZ_ACIN02000011	105	55	0	0
GCWU000182_01436-NZ_ACIN02000011	330	280	0	0
GCWU000182_01437-NZ_ACIN02000011	196	146	0	0
GCWU000182_01438-NZ_ACIN02000011	161	111	0	0
GCWU000182_01439-NZ_ACIN02000011	682	632	0	0
GCWU000182_01440-NZ_ACIN02000011	102	52	0	0
GCWU000182_01441-NZ_ACIN02000011	528	478	0	0
GCWU000182_01442-NZ_ACIN02000011	100	50	0	0
GCWU000182_01443-NZ_ACIN02000011	458	408	0	0
GCWU000182_01444-NZ_ACIN02000011	102	52	0	0
GCWU000182_01446-NZ_ACIN02000011	392	342	0	0
GCWU000182_01447-NZ_ACIN02000011	414	364	0	0
GCWU000182_01448-NZ_ACIN02000011	341	291	0	0
GCWU000182_01449-NZ_ACIN02000011	64	14	0	0
GCWU000182_01450-NZ_ACIN02000011	318	268	0	0
GCWU000182_01451-NZ_ACIN02000011	323	273	0	0
GCWU000182_01452-NZ_ACIN02000012	339	289	0	0
GCWU000182_01453-NZ_ACIN02000012	299	249	0	0
GCWU000182_01454-NZ_ACIN02000012	601	551	0	0
GCWU000182_01455-NZ_ACIN02000012	140	90	0	0
GCWU000182_01456-NZ_ACIN02000012	326	276	0	0
GCWU000182_01457-NZ_ACIN02000012	119	69	0	0
GCWU000182_01458-NZ_ACIN02000012	235	185	0	0
GCWU000182_01459-NZ_ACIN02000012	266	216	0	0
GCWU000182_01460-NZ_ACIN02000012	63	13	0	0
GCWU000182_01461-NZ_ACIN02000012	94	44	0	0
GCWU000182_01462-NZ_ACIN02000012	138	88	0	0
GCWU000182_01463-NZ_ACIN02000012	237	187	0	0
GCWU000182_01464-NZ_ACIN02000012	168	118	0	0
GCWU000182_01465-NZ_ACIN02000012	402	352	0	0
GCWU000182_01466-NZ_ACIN02000012	908	858	0	0
GCWU000182_01467-NZ_ACIN02000012	813	763	0	0
GCWU000182_01468-NZ_ACIN02000012	164	114	0	0
GCWU000182_01469-NZ_ACIN02000012	499	449	0	0
GCWU000182_01470-NZ_ACIN02000012	466	416	0	0
GCWU000182_01471-NZ_ACIN02000012	850	800	0	0
GCWU000182_01472-NZ_ACIN02000012	274	224	0	0
GCWU000182_01473-NZ_ACIN02000012	301	251	0	0
GCWU000182_01474-NZ_ACIN02000012	131	81	0	0
GCWU000182_01475-NZ_ACIN02000012	282	232	0	0
GCWU000182_01476-NZ_ACIN02000012	257	207	0	0
GCWU000182_01477-NZ_ACIN02000012	373	323	0	0
GCWU000182_01478-NZ_ACIN02000012	303	253	0	0
GCWU000182_01479-NZ_ACIN02000012	284	234	0	0
GCWU000182_01480-NZ_ACIN02000012	41	1.00003	0	0
GCWU000182_01481-NZ_ACIN02000012	43	1.0002	0	0
GCWU000182_01482-NZ_ACIN02000012	99	49	0	0
GCWU000182_01483-NZ_ACIN02000012	452	402	0	0
GCWU000182_01484-NZ_ACIN02000012	617	567	0	0
GCWU000182_01485-NZ_ACIN02000012	753	703	0	0
GCWU000182_01486-NZ_ACIN02000012	507	457	0	0
GCWU000182_01487-NZ_ACIN02000012	597	547	0	0
GCWU000182_01488-NZ_ACIN02000012	167	117	0	0
GCWU000182_01489-NZ_ACIN02000012	258	208	0	0
GCWU000182_01490-NZ_ACIN02000012	414	364	0	0
GCWU000182_01491-NZ_ACIN02000012	165	115	0	0
GCWU000182_01492-NZ_ACIN02000012	239	189	0	0
GCWU000182_01493-NZ_ACIN02000012	105	55	0	0
GCWU000182_01494-NZ_ACIN02000012	94	44	0	0
GCWU000182_01495-NZ_ACIN02000012	241	191	0	0
GCWU000182_01496-NZ_ACIN02000012	161	111	0	0
GCWU000182_01497-NZ_ACIN02000012	122	72	0	0
GCWU000182_01505-NZ_ACIN02000013	41	1.00003	0	0
GCWU000182_01506-NZ_ACIN02000013	186	136	0	0
GCWU000182_01507-NZ_ACIN02000013	471	421	0	0
GCWU000182_01508-NZ_ACIN02000013	102	52	0	0
GCWU000182_01509-NZ_ACIN02000013	63	13	0	0
GCWU000182_01510-NZ_ACIN02000013	107	57	0	0
GCWU000182_01511-NZ_ACIN02000013	54	4.00054	0	0
GCWU000182_01512-NZ_ACIN02000013	273	223	0	0
GCWU000182_01513-NZ_ACIN02000013	218	168	0	0
GCWU000182_01514-NZ_ACIN02000013	157	107	0	0
GCWU000182_01515-NZ_ACIN02000013	96	46	0	0
GCWU000182_01516-NZ_ACIN02000013	257	207	0	0
GCWU000182_01517-NZ_ACIN02000013	316	266	0	0
GCWU000182_01518-NZ_ACIN02000013	117	67	0	0
GCWU000182_01519-NZ_ACIN02000013	712	662	0	0
GCWU000182_01520-NZ_ACIN02000013	306	256	0	0
GCWU000182_01521-NZ_ACIN02000013	287	237	0	0
GCWU000182_01522-NZ_ACIN02000013	281	231	0	0
GCWU000182_01523-NZ_ACIN02000013	272	222	0	0
GCWU000182_01524-NZ_ACIN02000013	511	461	0	0
GCWU000182_01525-NZ_ACIN02000013	229	179	0	0
GCWU000182_01526-NZ_ACIN02000013	236	186	0	0
GCWU000182_01527-NZ_ACIN02000013	845	795	0	0
GCWU000182_01528-NZ_ACIN02000013	379	329	0	0
GCWU000182_01529-NZ_ACIN02000013	338	288	0	0
GCWU000182_01530-NZ_ACIN02000013	209	159	0	0
GCWU000182_01531-NZ_ACIN02000013	379	329	0	0
GCWU000182_01532-NZ_ACIN02000013	1064	1014	0	0
GCWU000182_01533-NZ_ACIN02000013	498	448	0	0
GCWU000182_01534-NZ_ACIN02000013	206	156	0	0
GCWU000182_01535-NZ_ACIN02000013	84	34	0	0
GCWU000182_01536-NZ_ACIN02000013	741	691	0	0
GCWU000182_01537-NZ_ACIN02000013	175	125	0	0
GCWU000182_01538-NZ_ACIN02000013	313	263	0	0
GCWU000182_01539-NZ_ACIN02000013	455	405	0	0
GCWU000182_01540-NZ_ACIN02000013	348	298	0	0
GCWU000182_01541-NZ_ACIN02000013	248	198	0	0
GCWU000182_01542-NZ_ACIN02000013	698	648	0	0
GCWU000182_01543-NZ_ACIN02000013	290	240	0	0
GCWU000182_01544-NZ_ACIN02000013	224	174	0	0
GCWU000182_01545-NZ_ACIN02000013	230	180	0	0
GCWU000182_01546-NZ_ACIN02000013	202	152	0	0
GCWU000182_01547-NZ_ACIN02000013	768	718	0	0
GCWU000182_01548-NZ_ACIN02000013	94	44	0	0
GCWU000182_01549-NZ_ACIN02000013	211	161	0	0
GCWU000182_01550-NZ_ACIN02000013	357	307	0	0
GCWU000182_01551-NZ_ACIN02000013	290	240	0	0
GCWU000182_01552-NZ_ACIN02000013	378	328	0	0
GCWU000182_01553-NZ_ACIN02000013	449	399	0	0
GCWU000182_01554-NZ_ACIN02000013	83	33	0	0
GCWU000182_01555-NZ_ACIN02000013	503	453	0	0
GCWU000182_01556-NZ_ACIN02000013	152	102	0	0
GCWU000182_01557-NZ_ACIN02000013	68	18	0	0
GCWU000182_01558-NZ_ACIN02000013	399	349	0	0
GCWU000182_01559-NZ_ACIN02000013	283	233	0	0
GCWU000182_01560-NZ_ACIN02000013	454	404	0	0
GCWU000182_01561-NZ_ACIN02000013	397	347	0	0
GCWU000182_01562-NZ_ACIN02000013	357	307	0	0
GCWU000182_01563-NZ_ACIN02000013	151	101	0	0
GCWU000182_01564-NZ_ACIN02000013	144	94	0	0
GCWU000182_01565-NZ_ACIN02000013	67	17	0	0
GCWU000182_01566-NZ_ACIN02000013	188	138	0	0
GCWU000182_01567-NZ_ACIN02000013	370	320	0	0
GCWU000182_01568-NZ_ACIN02000013	63	13	0	0
GCWU000182_01569-NZ_ACIN02000013	334	284	0	0
GCWU000182_01570-NZ_ACIN02000013	447	397	0	0
GCWU000182_01571-NZ_ACIN02000013	1006	956	0	0
GCWU000182_01572-NZ_ACIN02000013	43	1.0002	0	0
GCWU000182_01573-NZ_ACIN02000013	277	227	0	0
GCWU000182_01574-NZ_ACIN02000013	1654	1604	0	0
GCWU000182_01575-NZ_ACIN02000013	44	1.00055	0	0
GCWU000182_01576-NZ_ACIN02000013	143	93	0	0
GCWU000182_01577-NZ_ACIN02000013	116	66	0	0
GCWU000182_01578-NZ_ACIN02000013	89	39	0	0
GCWU000182_01579-NZ_ACIN02000013	400	350	0	0
GCWU000182_01580-NZ_ACIN02000013	482	432	0	0
GCWU000182_01581-NZ_ACIN02000013	226	176	0	0
GCWU000182_01582-NZ_ACIN02000013	474	424	0	0
GCWU000182_01583-NZ_ACIN02000013	198	148	0	0
GCWU000182_01584-NZ_ACIN02000013	187	137	0	0
GCWU000182_01585-NZ_ACIN02000013	109	59	0	0
GCWU000182_01586-NZ_ACIN02000013	177	127	0	0
GCWU000182_01587-NZ_ACIN02000013	313	263	0	0
GCWU000182_01588-NZ_ACIN02000013	487	437	0	0
GCWU000182_01589-NZ_ACIN02000013	175	125	0	0
GCWU000182_01590-NZ_ACIN02000013	857	807	0	0
GCWU000182_01591-NZ_ACIN02000013	174	124	0	0
GCWU000182_01592-NZ_ACIN02000013	283	233	0	0
GCWU000182_01593-NZ_ACIN02000013	785	735	0	0
GCWU000182_01594-NZ_ACIN02000013	215	165	0	0
GCWU000182_01595-NZ_ACIN02000013	495	445	0	0
GCWU000182_01596-NZ_ACIN02000013	219	169	0	0
GCWU000182_01597-NZ_ACIN02000013	416	366	0	0
GCWU000182_01598-NZ_ACIN02000013	87	37	0	0
GCWU000182_01599-NZ_ACIN02000013	596	546	0	0
GCWU000182_01600-NZ_ACIN02000013	272	222	0	0
GCWU000182_01601-NZ_ACIN02000013	359	309	0	0
GCWU000182_01602-NZ_ACIN02000013	243	193	0	0
GCWU000182_01603-NZ_ACIN02000013	49	1.08033	0	0
GCWU000182_01604-NZ_ACIN02000013	249	199	0	0
GCWU000182_01605-NZ_ACIN02000013	458	408	0	0
GCWU000182_01606-NZ_ACIN02000013	373	323	0	0
GCWU000182_01607-NZ_ACIN02000013	110	60	0	0
GCWU000182_01608-NZ_ACIN02000013	270	220	0	0
GCWU000182_01609-NZ_ACIN02000013	511	461	0	0
GCWU000182_01610-NZ_ACIN02000013	276	226	0	0
GCWU000182_01611-NZ_ACIN02000013	450	400	0	0
GCWU000182_01612-NZ_ACIN02000013	248	198	0	0
GCWU000182_01613-NZ_ACIN02000013	261	211	0	0
GCWU000182_01614-NZ_ACIN02000013	247	197	0	0
GCWU000182_01615-NZ_ACIN02000013	337	287	0	0
GCWU000182_01616-NZ_ACIN02000013	289	239	0	0
GCWU000182_01617-NZ_ACIN02000013	270	220	0	0
GCWU000182_01618-NZ_ACIN02000013	62	12	0	0
GCWU000182_01619-NZ_ACIN02000013	751	701	0	0
GCWU000182_01620-NZ_ACIN02000013	199	149	0	0
GCWU000182_01621-NZ_ACIN02000013	146	96	0	0
GCWU000182_01622-NZ_ACIN02000013	220	170	0	0
GCWU000182_01623-NZ_ACIN02000013	73	23	0	0
GCWU000182_01624-NZ_ACIN02000013	169	119	0	0
GCWU000182_01625-NZ_ACIN02000013	76	26	0	0
GCWU000182_01626-NZ_ACIN02000013	280	230	0	0
GCWU000182_01627-NZ_ACIN02000013	477	427	0	0
GCWU000182_01628-NZ_ACIN02000013	362	312	0	0
GCWU000182_01629-NZ_ACIN02000013	557	507	0	0
GCWU000182_01630-NZ_ACIN02000013	568	518	0	0
GCWU000182_01631-NZ_ACIN02000013	205	155	0	0
GCWU000182_01632-NZ_ACIN02000013	361	311	0	0
GCWU000182_01633-NZ_ACIN02000013	388	338	0	0
GCWU000182_01634-NZ_ACIN02000013	330	280	0	0
GCWU000182_01635-NZ_ACIN02000013	460	410	0	0
GCWU000182_01636-NZ_ACIN02000013	283	233	0	0
GCWU000182_01637-NZ_ACIN02000013	187	137	0	0
GCWU000182_01638-NZ_ACIN02000013	195	145	0	0
GCWU000182_01639-NZ_ACIN02000013	134	84	0	0
GCWU000182_01640-NZ_ACIN02000013	98	48	0	0
GCWU000182_01641-NZ_ACIN02000013	202	152	0	0
GCWU000182_01642-NZ_ACIN02000013	414	364	0	0
GCWU000182_01643-NZ_ACIN02000013	49	1.08033	0	0
GCWU000182_01644-NZ_ACIN02000013	211	161	0	0
GCWU000182_01645-NZ_ACIN02000013	217	167	0	0
GCWU000182_01646-NZ_ACIN02000013	705	655	0	0
GCWU000182_01647-NZ_ACIN02000013	185	135	0	0
GCWU000182_01648-NZ_ACIN02000013	127	77	0	0
GCWU000182_01649-NZ_ACIN02000013	374	324	0	0
GCWU000182_01650-NZ_ACIN02000013	224	174	0	0
GCWU000182_01651-NZ_ACIN02000013	249	199	0	0
GCWU000182_01652-NZ_ACIN02000013	82	32	0	0
GCWU000182_01653-NZ_ACIN02000013	593	543	0	0
GCWU000182_01654-NZ_ACIN02000013	56	6	0	0
GCWU000182_01655-NZ_ACIN02000013	191	141	0	0
GCWU000182_01656-NZ_ACIN02000013	74	24	0	0
GCWU000182_01657-NZ_ACIN02000013	85	35	0	0
GCWU000182_01658-NZ_ACIN02000013	83	33	0	0
GCWU000182_01659-NZ_ACIN02000013	278	228	0	0
GCWU000182_01660-NZ_ACIN02000013	237	187	0	0
GCWU000182_01661-NZ_ACIN02000013	98	48	0	0
GCWU000182_01662-NZ_ACIN02000013	141	91	0	0
GCWU000182_01663-NZ_ACIN02000013	321	271	0	0
GCWU000182_01664-NZ_ACIN02000013	263	213	0	0
GCWU000182_01665-NZ_ACIN02000013	254	204	0	0
GCWU000182_01666-NZ_ACIN02000013	436	386	0	0
GCWU000182_01667-NZ_ACIN02000013	509	459	0	0
GCWU000182_01668-NZ_ACIN02000013	366	316	0	0
GCWU000182_01669-NZ_ACIN02000013	694	644	0	0
GCWU000182_01670-NZ_ACIN02000013	257	207	0	0
GCWU000182_01671-NZ_ACIN02000013	131	81	0	0
GCWU000182_01672-NZ_ACIN02000013	147	97	0	0
GCWU000182_01673-NZ_ACIN02000013	111	61	0	0
GCWU000182_01674-NZ_ACIN02000013	536	486	0	0
GCWU000182_01675-NZ_ACIN02000013	338	288	0	0
GCWU000182_01676-NZ_ACIN02000013	273	223	0	0
GCWU000182_01677-NZ_ACIN02000013	423	373	0	0
GCWU000182_01678-NZ_ACIN02000013	156	106	0	0
GCWU000182_01679-NZ_ACIN02000013	272	222	0	0
GCWU000182_01680-NZ_ACIN02000013	476	426	0	0
GCWU000182_01681-NZ_ACIN02000013	317	267	0	0
GCWU000182_01682-NZ_ACIN02000013	147	97	0	0
GCWU000182_01683-NZ_ACIN02000013	495	445	0	0
GCWU000182_01684-NZ_ACIN02000013	353	303	0	0
GCWU000182_01685-NZ_ACIN02000013	314	264	0	0
GCWU000182_01686-NZ_ACIN02000013	153	103	0	0
GCWU000182_01687-NZ_ACIN02000013	360	310	0	0
GCWU000182_01688-NZ_ACIN02000013	279	229	0	0
GCWU000182_01689-NZ_ACIN02000013	600	550	0	0
GCWU000182_01690-NZ_ACIN02000013	479	429	0	0
GCWU000182_01691-NZ_ACIN02000013	41	1.00003	0	0
GCWU000182_01692-NZ_ACIN02000013	646	596	0	0
GCWU000182_01693-NZ_ACIN02000013	522	472	0	0
GCWU000182_01694-NZ_ACIN02000013	349	299	0	0
GCWU000182_01695-NZ_ACIN02000013	157	107	0	0
GCWU000182_01696-NZ_ACIN02000013	146	96	0	0
GCWU000182_01697-NZ_ACIN02000013	172	122	0	0
GCWU000182_01698-NZ_ACIN02000013	338	288	0	0
GCWU000182_01699-NZ_ACIN02000013	203	153	0	0
GCWU000182_01700-NZ_ACIN02000013	347	297	0	0
GCWU000182_01701-NZ_ACIN02000013	39	1	0	0
GCWU000182_01702-NZ_ACIN02000013	396	346	0	0
GCWU000182_01703-NZ_ACIN02000013	571	521	0	0
GCWU000182_01704-NZ_ACIN02000013	141	91	0	0
GCWU000182_01705-NZ_ACIN02000013	63	13	0	0
GCWU000182_01706-NZ_ACIN02000013	370	320	0	0
GCWU000182_01707-NZ_ACIN02000013	573	523	0	0
GCWU000182_01708-NZ_ACIN02000013	48	1.02996	0	0
GCWU000182_01709-NZ_ACIN02000013	308	258	0	0
GCWU000182_01710-NZ_ACIN02000013	299	249	0	0
GCWU000182_01711-NZ_ACIN02000013	248	198	0	0
GCWU000182_01712-NZ_ACIN02000013	851	801	0	0
GCWU000182_01713-NZ_ACIN02000013	438	388	0	0
GCWU000182_01714-NZ_ACIN02000013	464	414	0	0
GCWU000182_01715-NZ_ACIN02000013	397	347	0	0
GCWU000182_01716-NZ_ACIN02000013	231	181	0	0
GCWU000182_01717-NZ_ACIN02000013	280	230	0	0
GCWU000182_01718-NZ_ACIN02000013	221	171	0	0
GCWU000182_01719-NZ_ACIN02000013	65	15	0	0
GCWU000182_01720-NZ_ACIN02000013	212	162	0	0
GCWU000182_01721-NZ_ACIN02000013	584	534	0	0
GCWU000182_01722-NZ_ACIN02000013	574	524	0	0
GCWU000182_01723-NZ_ACIN02000013	495	445	0	0
GCWU000182_01724-NZ_ACIN02000013	233	183	0	0
GCWU000182_01725-NZ_ACIN02000013	193	143	0	0
GCWU000182_01726-NZ_ACIN02000013	174	124	0	0
GCWU000182_01727-NZ_ACIN02000013	204	154	0	0
GCWU000182_01728-NZ_ACIN02000013	561	511	0	0
GCWU000182_01729-NZ_ACIN02000013	424	374	0	0
GCWU000182_01730-NZ_ACIN02000013	205	155	0	0
GCWU000182_01731-NZ_ACIN02000013	233	183	0	0
GCWU000182_01732-NZ_ACIN02000013	1015	965	0	0
GCWU000182_01733-NZ_ACIN02000013	48	1.02996	0	0
GCWU000182_01734-NZ_ACIN02000013	591	541	0	0
GCWU000182_01735-NZ_ACIN02000013	585	535	0	0
GCWU000182_01736-NZ_ACIN02000013	190	140	0	0
GCWU000182_01737-NZ_ACIN02000013	202	152	0	0
GCWU000182_01738-NZ_ACIN02000013	231	181	0	0
GCWU000182_01739-NZ_ACIN02000013	461	411	0	0
GCWU000182_01740-NZ_ACIN02000013	444	394	0	0
GCWU000182_01741-NZ_ACIN02000013	746	696	0	0
GCWU000182_01742-NZ_ACIN02000013	206	156	0	0
GCWU000182_01743-NZ_ACIN02000013	217	167	0	0
GCWU000182_01744-NZ_ACIN02000013	244	194	0	0
GCWU000182_01745-NZ_ACIN02000013	1103	1053	0	0
GCWU000182_01746-NZ_ACIN02000013	575	525	0	0
GCWU000182_01747-NZ_ACIN02000013	62	12	0	0
GCWU000182_01748-NZ_ACIN02000013	454	404	0	0
GCWU000182_01749-NZ_ACIN02000013	333	283	0	0
GCWU000182_01750-NZ_ACIN02000013	309	259	0	0
GCWU000182_01751-NZ_ACIN02000013	77	27	0	0
GCWU000182_01752-NZ_ACIN02000013	380	330	0	0
GCWU000182_01753-NZ_ACIN02000013	506	456	0	0
GCWU000182_01754-NZ_ACIN02000013	105	55	0	0
GCWU000182_01755-NZ_ACIN02000013	820	770	0	0
GCWU000182_01756-NZ_ACIN02000013	571	521	0	0
GCWU000182_01757-NZ_ACIN02000013	256	206	0	0
GCWU000182_01758-NZ_ACIN02000013	66	16	0	0
GCWU000182_01759-NZ_ACIN02000013	376	326	0	0
GCWU000182_01760-NZ_ACIN02000013	365	315	0	0
GCWU000182_01761-NZ_ACIN02000013	204	154	0	0
GCWU000182_01762-NZ_ACIN02000013	124	74	0	0
GCWU000182_01763-NZ_ACIN02000013	750	700	0	0
GCWU000182_01764-NZ_ACIN02000013	210	160	0	0
GCWU000182_01765-NZ_ACIN02000013	230	180	0	0
GCWU000182_01766-NZ_ACIN02000013	187	137	0	0
GCWU000182_01767-NZ_ACIN02000013	166	116	0	0
GCWU000182_01768-NZ_ACIN02000013	453	403	0	0
GCWU000182_01769-NZ_ACIN02000013	292	242	0	0
GCWU000182_01770-NZ_ACIN02000013	280	230	0	0
GCWU000182_01771-NZ_ACIN02000013	349	299	0	0
GCWU000182_01772-NZ_ACIN02000013	525	475	0	0
GCWU000182_01773-NZ_ACIN02000013	451	401	0	0
GCWU000182_01774-NZ_ACIN02000013	361	311	0	0
GCWU000182_01775-NZ_ACIN02000013	456	406	0	0
GCWU000182_01776-NZ_ACIN02000013	306	256	0	0
GCWU000182_01777-NZ_ACIN02000013	283	233	0	0
GCWU000182_01778-NZ_ACIN02000013	79	29	0	0
GCWU000182_01779-NZ_ACIN02000013	396	346	0	0
GCWU000182_01781-NZ_ACIN02000013	232	182	0	0
GCWU000182_01782-NZ_ACIN02000013	316	266	0	0
GCWU000182_01783-NZ_ACIN02000013	636	586	0	0
GCWU000182_01784-NZ_ACIN02000013	172	122	0	0
GCWU000182_01785-NZ_ACIN02000013	391	341	0	0
GCWU000182_01786-NZ_ACIN02000013	398	348	0	0
GCWU000182_01787-NZ_ACIN02000013	257	207	0	0
GCWU000182_01788-NZ_ACIN02000013	604	554	0	0
GCWU000182_01789-NZ_ACIN02000013	604	554	0	0
GCWU000182_01790-NZ_ACIN02000013	269	219	0	0
GCWU000182_01791-NZ_ACIN02000013	288	238	0	0
GCWU000182_01792-NZ_ACIN02000013	756	706	0	0
GCWU000182_01793-NZ_ACIN02000013	39	1	0	0
GCWU000182_01794-NZ_ACIN02000013	615	565	0	0
GCWU000182_01795-NZ_ACIN02000013	283	233	0	0
GCWU000182_01796-NZ_ACIN02000013	88	38	0	0
GCWU000182_01797-NZ_ACIN02000013	43	1.0002	0	0
GCWU000182_01798-NZ_ACIN02000013	383	333	0	0
GCWU000182_01799-NZ_ACIN02000013	244	194	0	0
GCWU000182_01800-NZ_ACIN02000013	487	437	0	0
GCWU000182_01801-NZ_ACIN02000013	302	252	0	0
GCWU000182_01802-NZ_ACIN02000013	252	202	0	0
GCWU000182_01803-NZ_ACIN02000013	392	342	0	0
GCWU000182_01804-NZ_ACIN02000013	71	21	0	0
GCWU000182_01805-NZ_ACIN02000013	227	177	0	0
GCWU000182_01806-NZ_ACIN02000013	95	45	0	0
GCWU000182_01807-NZ_ACIN02000013	179	129	0	0
GCWU000182_01808-NZ_ACIN02000013	170	120	0	0
GCWU000182_01809-NZ_ACIN02000013	1407	1357	0	0
GCWU000182_01810-NZ_ACIN02000013	290	240	0	0
GCWU000182_01811-NZ_ACIN02000013	462	412	0	0
GCWU000182_01812-NZ_ACIN02000013	96	46	0	0
GCWU000182_01813-NZ_ACIN02000013	395	345	0	0
GCWU000182_01814-NZ_ACIN02000013	144	94	0	0
GCWU000182_01815-NZ_ACIN02000013	491	441	0	0
GCWU000182_01816-NZ_ACIN02000013	239	189	0	0
GCWU000182_01817-NZ_ACIN02000013	210	160	0	0
GCWU000182_01818-NZ_ACIN02000013	913	863	0	0
GCWU000182_01819-NZ_ACIN02000013	330	280	0	0
GCWU000182_01820-NZ_ACIN02000013	820	770	0	0
GCWU000182_01821-NZ_ACIN02000013	136	86	0	0
GCWU000182_01822-NZ_ACIN02000013	448	398	0	0
GCWU000182_01823-NZ_ACIN02000013	672	622	0	0
GCWU000182_01824-NZ_ACIN02000013	222	172	0	0
GCWU000182_01825-NZ_ACIN02000013	201	151	0	0
GCWU000182_01826-NZ_ACIN02000013	534	484	0	0
GCWU000182_01827-NZ_ACIN02000013	40	1.00001	0	0
GCWU000182_01828-NZ_ACIN02000013	193	143	0	0
GCWU000182_01829-NZ_ACIN02000013	125	75	0	0
GCWU000182_01830-NZ_ACIN02000013	260	210	0	0
GCWU000182_01831-NZ_ACIN02000013	755	705	0	0
GCWU000182_01832-NZ_ACIN02000013	130	80	0	0
GCWU000182_01833-NZ_ACIN02000013	229	179	0	0
GCWU000182_01834-NZ_ACIN02000013	309	259	0	0
GCWU000182_01835-NZ_ACIN02000013	381	331	0	0
GCWU000182_01836-NZ_ACIN02000013	101	51	0	0
GCWU000182_01837-NZ_ACIN02000013	58	8	0	0
GCWU000182_01838-NZ_ACIN02000013	47	1.01108	0	0
GCWU000182_01839-NZ_ACIN02000013	61	11	0	0
GCWU000182_01840-NZ_ACIN02000013	46	1.00408	0	0
